POOL_ADDRESS,TOKEN_ADDRESS,TOKEN_INDEX,TOKEN_SYMBOL,TOKEN_DECIMALS,TOKEN_NAME,POOL_NAME,POOL_ID,_INSERTED_TIMESTAMP
0xf7de9c7d406253f1b54dcf5e8bac5a921219de09,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: USDP-3Crv ,0xf7de9c7d406253f1b54dcf5e8bac5a921219de090x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T17:09:49Z
0xfd46b54fcff753ba058a5e9bbb45dcedc9a71fab,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: FREE-3Crv ,0xfd46b54fcff753ba058a5e9bbb45dcedc9a71fab0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-11-14T18:22:40Z
0xdd167502a53030f13fd362494e9ed3e0a189431b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0xdd167502a53030f13fd362494e9ed3e0a189431b0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x0c46ac7dc6a06fa5de5a6e74c0726f96c0319900,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: xCOVER-3Crv ,0x0c46ac7dc6a06fa5de5a6e74c0726f96c03199000x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x20955cb69ae1515962177d164dfc9522feef567e,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: uAD-3Crv ,0x20955cb69ae1515962177d164dfc9522feef567e0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x2206cf41e7db9393a3bcbb6ad35d344811523b46,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_xCOVER_100_DAI_2021_6_30-3Crv ,0x2206cf41e7db9393a3bcbb6ad35d344811523b460x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x23078d5bc3aad79aefa8773079ee703168f15cf5,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_bBADGER_15_DAI_2021_4_30-3Crv ,0x23078d5bc3aad79aefa8773079ee703168f15cf50x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x52890a0c018fbab21794ad18e15f87fdb57fb975,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_INV_300_DAI_2021_3_31-3Crv ,0x52890a0c018fbab21794ad18e15f87fdb57fb9750x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xf5a95ccde486b5fe98852bb02d8ec80a4b9422bd,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0xf5a95ccde486b5fe98852bb02d8ec80a4b9422bd0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xfd9f9784ac00432794c8d370d4910d2a3782324c,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: ESD-3Crv ,0xfd9f9784ac00432794c8d370d4910d2a3782324c0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xf085c77b66cd32182f3573ca2b10762df3caaa50,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_WETH_900_DAI_2021_4_30-3Crv ,0xf085c77b66cd32182f3573ca2b10762df3caaa500x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xeaf21e096793d92a1028bb6f2570846d79165b48,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_INV_100_DAI_2021_7_31-3Crv ,0xeaf21e096793d92a1028bb6f2570846d79165b480x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xaa5a67c256e27a5d80712c51971408db3370927d,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: DOLA-3Crv ,0xaa5a67c256e27a5d80712c51971408db3370927d0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x61af812579fbfdebc8ab88ad585cfddd98ca0509,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: flexUSD-3Crv ,0x61af812579fbfdebc8ab88ad585cfddd98ca05090x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x5400234516485a8e474a6f1c34dbed940a1a866e,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x5400234516485a8e474a6f1c34dbed940a1a866e0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x61e10659fe3aa93d036d099405224e4ac24996d0,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: DUSD-3Crv ,0x61e10659fe3aa93d036d099405224e4ac24996d00x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T17:28:13Z
0xaeb6f2abe64ee5ed210e8ae33b1f0f5e4b3e28fc,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: ARTH-3Crv ,0xaeb6f2abe64ee5ed210e8ae33b1f0f5e4b3e28fc0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-10-12T16:27:10Z
0x92719d8b48795cbccd7ec68114ea7a2db8065140,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_AAVE_300_DAI_2021_5_31-3Crv ,0x92719d8b48795cbccd7ec68114ea7a2db80651400x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x0043fcb34e7470130fde28198571dee092c70bd7,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_bBADGER_5_DAI_2021_6_30-3Crv ,0x0043fcb34e7470130fde28198571dee092c70bd70x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2040-01-01T00:00:00Z
0x3c565d9151073e8e5002b61dc570f43a139cafe7,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x3c565d9151073e8e5002b61dc570f43a139cafe70x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-11-22T02:21:56Z
0x67d9eae741944d4402eb0d1cb3bc3a168ec1764c,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: nUSD-3Crv ,0x67d9eae741944d4402eb0d1cb3bc3a168ec1764c0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x6870f9b4dd5d34c7fc53d0d85d9dbd1aab339bf7,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: DEI-3Crv ,0x6870f9b4dd5d34c7fc53d0d85d9dbd1aab339bf70x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x97aeb34ac6561146dd9ce191efd5634f6465def4,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: aETH-3Crv ,0x97aeb34ac6561146dd9ce191efd5634f6465def40x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x1033812efec8716bbae0c19e5678698d25e26edf,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: XSTUSD-3Crv ,0x1033812efec8716bbae0c19e5678698d25e26edf0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x10c4b6e027ca4d08ffaea5e81383ca5312e7904c,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: LINKUSD-3Crv ,0x10c4b6e027ca4d08ffaea5e81383ca5312e7904c0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x592ae00d0dee274d74faedc6760302f54a5db67e,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x592ae00d0dee274d74faedc6760302f54a5db67e0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x6df2b0855060439251fee7ed34952b87b68eeed9,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_WBTC_29000_DAI_2021_4_30-3Crv ,0x6df2b0855060439251fee7ed34952b87b68eeed90x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x80bb24b127b96f8c6637acf3bacae4f5f860f08c,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_xRULER_12_DAI_2021_7_31-3Crv ,0x80bb24b127b96f8c6637acf3bacae4f5f860f08c0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x35796dac54f144dfbad1441ec7c32313a7c29f39,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: USDN-3Crv ,0x35796dac54f144dfbad1441ec7c32313a7c29f390x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T16:56:46Z
0x3c8caee4e09296800f8d29a68fa3837e2dae4940,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: USDP-3Crv ,0x3c8caee4e09296800f8d29a68fa3837e2dae49400x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T18:11:10Z
0x56680fdebdd3e31f79938fa1222bfea4706a0758,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_WETH_2000_DAI_2021_6_30-3Crv ,0x56680fdebdd3e31f79938fa1222bfea4706a07580x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x26c5a2f9b97f4b5fc74b05944b3bb1679d803709,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 1INCH-3Crv ,0x26c5a2f9b97f4b5fc74b05944b3bb1679d8037090x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-30T20:31:21Z
0x066b6e1e93fa7dcd3f0eb7f8bac7d5a747ce0bf9,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x066b6e1e93fa7dcd3f0eb7f8bac7d5a747ce0bf90x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-12-02T04:32:40Z
0x3c7ac391ad242c7c2cfbf004ed72c0bdf9d620cc,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_vETH2_1200_DAI_2021_5_31-3Crv ,0x3c7ac391ad242c7c2cfbf004ed72c0bdf9d620cc0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x2af56695930d1a54c69bb6808c753651d3235d3d,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x2af56695930d1a54c69bb6808c753651d3235d3d0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x1daf17e6d1d9ed6aa9fe9910ae17be98c2c4e6ba,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_vETH2_850_DAI_2021_4_30-3Crv ,0x1daf17e6d1d9ed6aa9fe9910ae17be98c2c4e6ba0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x3279827b8233ab455ba6f6bcb9804ee601bf725b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: xRULER-3Crv ,0x3279827b8233ab455ba6f6bcb9804ee601bf725b0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x421cb018b91b4048faac1760cee3b66026b940f2,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_xCOVER_150_DAI_2021_4_30-3Crv ,0x421cb018b91b4048faac1760cee3b66026b940f20x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xbcb91e689114b9cc865ad7871845c95241df4105,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: PWRD-3Crv ,0xbcb91e689114b9cc865ad7871845c95241df41050x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xd5c91b8161924f389a33e97fc8624431a53858f5,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_vVSP_25_DAI_2021_5_31-3Crv ,0xd5c91b8161924f389a33e97fc8624431a53858f50x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x039fd59541b3989c7a1e9278431038b3b6ba5f43,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: MXNt-3Crv ,0x039fd59541b3989c7a1e9278431038b3b6ba5f430x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x0750da0ed0a4448ed516c326d702e7fee88f4ad9,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_DEFI5_60_DAI_2021_5_31-3Crv ,0x0750da0ed0a4448ed516c326d702e7fee88f4ad90x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x1e5acb4f117960a0b0993c3bdf8c6b6efd933896,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x1e5acb4f117960a0b0993c3bdf8c6b6efd9338960x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-11-29T04:26:37Z
0x890f4e345b1daed0367a877a1612f86a1f86985f,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: UST-3Crv ,0x890f4e345b1daed0367a877a1612f86a1f86985f0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T17:54:59Z
0xf420cdabd89a40d98541df39014576ceab01cdc7,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: kmxSUSHI/USDT-LINK-3Crv ,0xf420cdabd89a40d98541df39014576ceab01cdc70x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xe69fc18b2252f5c3cf8b8c35ce06af0bb461d476,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_BOR_330_DAI_2021_5_31-3Crv ,0xe69fc18b2252f5c3cf8b8c35ce06af0bb461d4760x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xd446a98f88e1d053d1f64986e3ed083bb1ab7e5a,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: EUROC-3Crv ,0xd446a98f88e1d053d1f64986e3ed083bb1ab7e5a0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T10:33:36Z
0xf9ef8a8de38cea3196a4e009ad7a7af6f5a3d776,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_xRULER_150_DAI_2021_5_31-3Crv ,0xf9ef8a8de38cea3196a4e009ad7a7af6f5a3d7760x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x9e732cf531b965cd172968163bbf4e05b64600f8,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: USDP-3Crv ,0x9e732cf531b965cd172968163bbf4e05b64600f80x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xc3018fc8b7ac3a01c1fadb3292b50e6fac417486,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0xc3018fc8b7ac3a01c1fadb3292b50e6fac4174860x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xc308bddbb37a206b611c5dae4e80e9424b32c9c8,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0xc308bddbb37a206b611c5dae4e80e9424b32c9c80x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xac63c167955007d5166fec43255ad5675efc3102,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_INV_300_DAI_2021_4_30-3Crv ,0xac63c167955007d5166fec43255ad5675efc31020x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xdd577f3c26e322d6e790947d5e56362c3f99cc6d,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_iFARM_110_DAI_2021_5_31-3Crv ,0xdd577f3c26e322d6e790947d5e56362c3f99cc6d0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x6a0861625937cb3629066cc6db88808a590b9c68,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: GCD-3Crv ,0x6a0861625937cb3629066cc6db88808a590b9c680x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-10-08T08:28:48Z
0x87872be0c56ef97156f2617b3083d22423fc62e9,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x87872be0c56ef97156f2617b3083d22423fc62e90x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x3d675a52f5b572eb5c61fc5088203ac9b16bfc70,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: YFI-3Crv ,0x3d675a52f5b572eb5c61fc5088203ac9b16bfc700x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xc5fa220347375ac4f91f9e4a4aab362f22801504,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: XAUt-3Crv ,0xc5fa220347375ac4f91f9e4a4aab362f228015040x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T23:32:14Z
0x6c0ffb49ad9072f253e254445cfd829bcb8a1b5d,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x6c0ffb49ad9072f253e254445cfd829bcb8a1b5d0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x620e3c54d8c6efca7476d657c57da5eb144d3f81,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_NEAR_1.1_DAI_2021_6_30-3Crv ,0x620e3c54d8c6efca7476d657c57da5eb144d3f810x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x52eeea483ab7a801e2592a904ad209c90e12e471,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_WBTC_25000_DAI_2021_3_31-3Crv ,0x52eeea483ab7a801e2592a904ad209c90e12e4710x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x52f05c70d86662204c7222c35000747b177c393a,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0x52f05c70d86662204c7222c35000747b177c393a0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-30T18:23:55Z
0xaf7c2fb62ea78bd5be98f716de55b480c354f17b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_RAI_2_DAI_2021_5_31-3Crv ,0xaf7c2fb62ea78bd5be98f716de55b480c354f17b0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xc8fbb1ccdf2f94ba01c8b75e0a4fa4c5e1ed6791,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: 3Crv ,0xc8fbb1ccdf2f94ba01c8b75e0a4fa4c5e1ed67910x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-11-05T16:23:44Z
0x9231dff16be1020dce7dd6f48d565fda123c11c8,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_yvYFI_25000_DAI_2021_5_31-3Crv ,0x9231dff16be1020dce7dd6f48d565fda123c11c80x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0xf9b1f177e883b90ffa64e50db29b7f74a17c9161,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RSV-3Crv ,0xf9b1f177e883b90ffa64e50db29b7f74a17c91610x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T18:24:08Z
0xe764fb1f870d621a197951f1a27aac6d4f930329,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_BOR_300_DAI_2021_4_30-3Crv ,0xe764fb1f870d621a197951f1a27aac6d4f9303290x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x50c8f34cea0e65535fc2525b637ccd8a07c90896,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: MXNt-3Crv ,0x50c8f34cea0e65535fc2525b637ccd8a07c908960x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x5b78b93fa851c357586915c7ba7258b762eb1ba0,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: PAR-3Crv ,0x5b78b93fa851c357586915c7ba7258b762eb1ba00x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x06cb22615ba53e60d67bf6c341a0fd5e718e1655,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: FEI-3Crv ,0x06cb22615ba53e60d67bf6c341a0fd5e718e16550x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x5a6a4d54456819380173272a5e8e9b9904bdf41b,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: MIM-3Crv ,0x5a6a4d54456819380173272a5e8e9b9904bdf41b0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x83d2944d5fc10a064451dc5852f4f47759f249b6,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: FRAX-3Crv ,0x83d2944d5fc10a064451dc5852f4f47759f249b60x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x0f8c89d3fb0b502732b338f1dfb3c465dc856c8e,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: MIC2-3Crv ,0x0f8c89d3fb0b502732b338f1dfb3c465dc856c8e0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: RC_ibBTC_20000_DAI_2021_6_30-3Crv ,0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x63594b2011a0f2616586bf3eef8096d42272f916,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: USDI-3Crv ,0x63594b2011a0f2616586bf3eef8096d42272f9160x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-09-27T16:44:04Z
0x094d12e5b541784701fd8d65f11fc0598fbc6332,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,1,3Crv,18,Curve.fi DAI/USDC/USDT,Curve.fi Pool: USDN-3Crv ,0x094d12e5b541784701fd8d65f11fc0598fbc63320x6c3f90f043a72fa612cbac8115ee7e52bde6e490,2022-08-28T17:28:08Z
